iter,theta,mu,d_inf,gap,factorizations
246,-5.166121575221447e-05,1.094179242728441e-01,1.002308704957545e+00,-1.654310118539115e-03,1
247,-5.145512542382911e-05,1.094233952527590e-01,1.002298245305682e+00,-1.647680338589197e-03,1
248,-5.125350229367323e-05,1.094288443282167e-01,1.002287784327772e+00,-1.641194452570716e-03,1
249,-5.105622306514401e-05,1.094342719751148e-01,1.002277322130532e+00,-1.634848489665330e-03,1
250,-5.086316770589018e-05,1.094396786562120e-01,1.002266858840356e+00,-1.628638584243447e-03,1
251,-5.067421935704630e-05,1.094450648214759e-01,1.002256394602899e+00,-1.622560972840859e-03,1
252,-5.048926424604239e-05,1.094504309084215e-01,1.002245929582622e+00,-1.616611991405392e-03,1
253,-5.030819160156493e-05,1.094557773424402e-01,1.002235463962352e+00,-1.610788072557767e-03,1
254,-5.013089357033594e-05,1.094611045371195e-01,1.002224997942794e+00,-1.605085742891532e-03,1
255,-4.995726513683119e-05,1.094664128945540e-01,1.002214531742098e+00,-1.599501620404453e-03,1
256,-4.978720404578615e-05,1.094717028056483e-01,1.002204065595367e+00,-1.594032411979640e-03,1
257,-4.962061072589868e-05,1.094769746504105e-01,1.002193599754135e+00,-1.588674910955490e-03,1
258,-4.945738821588018e-05,1.094822287982390e-01,1.002183134485942e+00,-1.583425994780896e-03,1
259,-4.929744209233985e-05,1.094874656082003e-01,1.002172670073786e+00,-1.578282622531901e-03,1
260,-4.914068040235040e-05,1.094926854292996e-01,1.002162206815649e+00,-1.573241832975469e-03,1
261,-4.898701359204444e-05,1.094978886007442e-01,1.002151745023973e+00,-1.568300742050610e-03,1
262,-4.883635444414947e-05,1.095030754521989e-01,1.002141285025158e+00,-1.563456541042285e-03,1
263,-4.868861801220510e-05,1.095082463040356e-01,1.002130827159051e+00,-1.558706494328987e-03,1
264,-4.854372155905246e-05,1.095134014675750e-01,1.002120371778407e+00,-1.554047937407432e-03,1
265,-4.840158449764186e-05,1.095185412453219e-01,1.002109919248408e+00,-1.549478275123306e-03,1
266,-4.826212832946162e-05,1.095236659311951e-01,1.002099469946095e+00,-1.544994979528980e-03,1
267,-4.812527659039073e-05,1.095287758107492e-01,1.002089024259875e+00,-1.540595588224392e-03,1
268,-4.799095479386979e-05,1.095338711613922e-01,1.002078582588991e+00,-1.536277702477662e-03,1
269,-4.785909037802633e-05,1.095389522525954e-01,1.002068145342986e+00,-1.532038985587292e-03,1
270,-4.772961265319387e-05,1.095440193460995e-01,1.002057712941193e+00,-1.527877161127122e-03,1
271,-4.760245275099158e-05,1.095490726961135e-01,1.002047285812203e+00,-1.523790011347614e-03,1
272,-4.747754357460082e-05,1.095541125495091e-01,1.002036864393343e+00,-1.519775375605548e-03,1
273,-4.735481975143537e-05,1.095591391460098e-01,1.002026449130162e+00,-1.515831148694247e-03,1
274,-4.723421758617533e-05,1.095641527183740e-01,1.002016040475895e+00,-1.511955279525523e-03,1
275,-4.711567501708860e-05,1.095691534925746e-01,1.002005638890975e+00,-1.508145769559377e-03,1
